B2,B3,B4,B5,B6,B7,B8,B9,B11,NDVI,lc,random_split,NDBI
0.1084,0.1332,0.1562,0.1797,0.1955,0.2055,0.2148,0.2408,0.2854,0.15795146,0,0.1919138639839228,0.14114354258296682
0.1043,0.1358,0.1521,0.1842,0.21705,0.2354,0.2414,0.2703,0.28185,0.22693776,0,0.1904457155201314,0.07730530339225988
0.1057,0.1365,0.1517,0.19995,0.27515,0.3029,0.3204,0.3325,0.2878,0.35733953,0,0.182324836506907,-0.05360078921407434
0.1059,0.1431,0.165,0.1921,0.2451,0.26615,0.2915,0.2666,0.29415,0.27710843,0,0.1804961939263515,0.004524886877828125
0.1052,0.1458,0.1582,0.2143,0.2944,0.3253,0.3812,0.3234,0.3004,0.41342232,0,0.1740350658812257,-0.11854460093896711
0.1356,0.1679,0.1894,0.2189,0.2863,0.31325,0.3032,0.3201,0.2886,0.23101908,0,0.1704334787100668,-0.024670496789455897
0.08913333,0.12351429,0.13628,0.1682,0.1989,0.21596667,0.22392,0.2464,0.2785,0.24330927,0,0.1694848969222653,0.10863421042155967
0.0715,0.094,0.1032,0.1527,0.1899,0.2034,0.1866,0.2156,0.2179,0.28778467,0,0.1664052154986479,0.07737948084054394
0.0896,0.1266,0.1382,0.1843,0.2835,0.3215,0.3492,0.3112,0.3019,0.43290934,0,0.1618770326925892,-0.07264629089233605
0.0868,0.1036,0.1191,0.14645,0.1609,0.17125,0.1714,0.21285,0.20165,0.18003443,0,0.158259936199708,0.08108832596166733
0.1168,0.1451,0.1572,0.1737,0.2165,0.2317,0.2448,0.2528,0.26315,0.21791047,0,0.153607498542066,0.036125602913672616
0.1555,0.1914,0.2154,0.2586,0.31,0.32555,0.3348,0.3434,0.3532,0.21701202,0,0.1511862190564491,0.02674418604651167
0.1382,0.1554,0.1568,0.143,0.1688,0.179,0.2054,0.2338,0.2432,0.13418002,0,0.1503689465164129,0.08426214890771289
0.1406,0.181,0.2186,0.2343,0.26475,0.27955,0.2885,0.2813,0.32635,0.13784264,0,0.1502682924077831,0.061559730015450925
0.1234,0.1698,0.1866,0.2517,0.3284,0.3575,0.352,0.3558,0.3624,0.30709246,0,0.1394230566821654,0.014557670772676402
0.1055,0.1331,0.1539,0.195,0.24305,0.25925,0.2553,0.2527,0.23175,0.24780057,0,0.1338679472972117,-0.04835232522328306
0.0808,0.0955,0.1024,0.1386,0.1828,0.1978,0.1918,0.2624,0.2151,0.3038749,0,0.1296508644699303,0.057262226591300106
0.08972222,0.1232,0.1384,0.1776,0.2254,0.25218,0.2519,0.2842,0.2806,0.2908019,0,0.1262418560421889,0.05389671361502348
0.08945,0.1145,0.1296,0.1532,0.19665,0.2173,0.2283,0.2275,0.23215,0.27577534,0,0.1255868417183688,0.00836138560104244
0.0932,0.1126,0.1228,0.1513,0.1997,0.2143,0.2342,0.2256,0.2444,0.31204483,0,0.1255368568433655,0.021312160468031787
0.0518,0.0678,0.0722,0.11235,0.1705,0.19075,0.1794,0.14965,0.19745,0.42607313,0,0.121554944001455,0.04789704126310198
0.073,0.093,0.1098,0.1268,0.171,0.1902,0.199,0.2112,0.2196,0.28886008,0,0.1120129062954766,0.04921165790731004
0.09074,0.1252,0.1372,0.1562,0.192675,0.22024286,0.231,0.237125,0.2427,0.25475287,0,0.1093590044312668,0.024699176694110172
0.082,0.1124,0.121,0.17578334,0.2313,0.25247142,0.23836,0.2698222,0.26775,0.32658058,0,0.0880306891606435,0.05807037995692636
0.0831,0.1044,0.1184,0.1505,0.2196,0.2498,0.2454,0.2688,0.2414,0.3490929,0,0.086518915026,-0.00821692686935087
0.1203,0.1499,0.1601,0.205,0.2808,0.30385,0.308,0.3156,0.2761,0.31595814,0,0.0858629236795277,-0.05461393596986814
0.0858,0.1115,0.1262,0.1539,0.18035,0.1944,0.1862,0.2081,0.23195,0.19206142,0,0.083623218996838,0.10941049862489532
0.08285,0.0999,0.1065,0.1386,0.22895,0.25795,0.2569,0.30185,0.1926,0.41386902,0,0.0815577020172781,-0.1430478309232481
0.0882,0.1116,0.13,0.1402,0.178,0.1977,0.2108,0.2473,0.2398,0.23708923,0,0.0768008990304964,0.06435863293386601
0.05165,0.0672,0.0765,0.1008,0.13785,0.15285,0.168,0.1683,0.19035,0.37423313,0,0.0706846551379904,0.06236919213059852
0.0993,0.1158,0.1294,0.1632,0.19695,0.216,0.2066,0.2462,0.25495,0.2297619,0,0.0496950966030259,0.10475571444047233
0.1188,0.1518,0.166,0.2064,0.277,0.2998,0.298,0.3309,0.3085,0.28448278,0,0.038932729783263,0.017312448474855743
0.0948,0.1276,0.149,0.1739,0.2085,0.2208,0.2236,0.2703,0.2791,0.2002147,0,0.0359829900885841,0.11040381937537302
0.0814,0.1042,0.1193,0.15405,0.19735,0.2155,0.214,0.2376,0.25165,0.28412843,0,0.0255979064686321,0.08085471920970684
0.1148,0.1377,0.1594,0.1725,0.1973,0.2084,0.2136,0.23405,0.23585,0.1453083,0,0.0249805819756058,0.049504950495049486
0.0758,0.0974,0.1098,0.1384,0.1939,0.213,0.214,0.3136,0.2561,0.32180357,0,0.0154269907249874,0.08955541374175707
0.1317,0.1608,0.1878,0.20055,0.2439,0.26495,0.2792,0.2662,0.30135,0.1957173,0,0.0148022518317318,0.038153475152872283
0.1135,0.1345,0.1413,0.20585,0.2683,0.29645,0.2748,0.34035,0.29455,0.32083637,0,0.0125782498250655,0.03468868007376831
0.1074,0.1307,0.1496,0.1822,0.2127,0.2204,0.2109,0.2555,0.2942,0.17004159,0,0.0012275354555344,0.16491783805187094
0.06125,0.09585,0.09595,0.17665,0.27885,0.30795,0.3208,0.31455,0.2536,0.5395321,0,0.7975822682330127,-0.11699164345403897
0.1636,0.1854,0.196,0.2044,0.2278,0.2334,0.237,0.2348,0.2371,0.094688244,0,0.7915925188264339,0.00021092596498632513
0.1042,0.128,0.146,0.1758,0.2048,0.2161,0.215,0.2482,0.2138,0.19113575,0,0.7900647086555984,-0.002798507462686583
0.072,0.0904,0.0975,0.1317,0.19,0.2051,0.206,0.2656,0.2392,0.3574959,0,0.7876780714238162,0.07457322551662177
0.04955,0.0614,0.07575,0.0955,0.13785,0.1526,0.1596,0.17295,0.189,0.35627788,0,0.7861640141717406,0.08433734939759038
0.0787,0.10205,0.1224,0.1404,0.1741,0.18555,0.1894,0.20655,0.20105,0.21488133,0,0.7736437522484838,0.029837367140478917
0.09245,0.1187,0.1392,0.16185,0.1928,0.2075,0.2136,0.2328,0.24615,0.21088433,0,0.7727032428429037,0.07079934747145186
0.0973,0.1259,0.1516,0.1787,0.23595,0.258,0.2663,0.2549,0.26,0.27446756,0,0.7654174059227251,-0.01197035911077327
0.09245,0.1198,0.1206,0.17135,0.28405,0.3229,0.3574,0.33535,0.23185,0.49539748,0,0.7627543154825651,-0.21306745863385657
0.1006,0.122,0.1265,0.16705,0.22155,0.2443,0.2407,0.28235,0.23875,0.3110022,0,0.7553981695268065,-0.00406716028782982
0.079575,0.1052,0.1116,0.13175,0.16606666,0.1826,0.1974,0.23174,0.21685,0.27766994,0,0.7419330727830983,0.046952323476161725
0.052,0.0636,0.0716,0.1071,0.1611,0.17785,0.1707,0.196,0.1739,0.40899712,0,0.736484827135003,0.00928612884503775
0.0966,0.1236,0.134,0.1551,0.2113,0.2279,0.2522,0.2353,0.2237,0.30605903,0,0.7136655730857416,-0.05988653078377804
0.202,0.2443,0.2667,0.2807,0.3329,0.3514,0.4012,0.3901,0.3798,0.20137745,0,0.7088098655769324,-0.027400768245838637
0.0824,0.1049,0.1185,0.15305,0.20335,0.2305,0.2469,0.22395,0.2388,0.35139573,0,0.7081306937064501,-0.016676961087090787
0.08335,0.1138,0.11972,0.1694,0.23725,0.25555,0.2514,0.2933,0.2785,0.35481784,0,0.7006209461972739,0.05114172485374601
0.1033,0.1333,0.1373,0.1814,0.2336,0.2529,0.2498,0.30815,0.27775,0.29062256,0,0.7004530501948633,0.052980760117524416
0.1066,0.1412,0.1548,0.1994,0.285,0.3083,0.3168,0.3064,0.3026,0.34351146,0,0.6963716065951868,-0.022925411688731107
0.05925,0.0773,0.0894,0.10785,0.17345,0.19705,0.2112,0.20975,0.16695,0.4051896,0,0.6954186267355912,-0.11701705672352244
0.1302,0.1544,0.174,0.1861,0.2311,0.2473,0.2532,0.2499,0.24,0.18539326,0,0.6938476547280068,-0.026763990267639884
0.1255,0.157,0.1783,0.2112,0.26055,0.27815,0.2931,0.29185,0.28945,0.24352993,0,0.6936874610386636,-0.00626555660458337
0.0952,0.1234,0.1418,0.1574,0.2002,0.2181,0.2432,0.3059,0.2483,0.26337662,0,0.6861300716030685,0.01037639877924719
0.1044,0.1268,0.1406,0.1689,0.2057,0.2226,0.231,0.2381,0.232,0.24327236,0,0.6759924597205885,0.002159827213822896
0.1224,0.1548,0.1664,0.2081,0.2659,0.2859,0.2812,0.3184,0.3094,0.256479,0,0.6743599129090927,0.04774805282763292
0.0883,0.1113,0.1188,0.15485,0.20415,0.2201,0.2238,0.29135,0.23005,0.30647987,0,0.6723564359760416,0.01377106973669716
0.1076,0.134,0.1448,0.2019,0.2565,0.2727,0.2536,0.3041,0.2856,0.27309236,0,0.6624888790305185,0.05934718100890213
0.0908,0.1201,0.1357,0.172,0.22345,0.24225,0.2535,0.2586,0.24905,0.30267218,0,0.5990935000550074,-0.008854840314396595
0.07203333,0.0951,0.100833334,0.13025,0.17406666,0.19045,0.19343333,0.2215,0.2137,0.31468055,0,0.5964458078558222,0.04977895079236086
0.0531,0.07605,0.0745,0.10675,0.17615,0.1954,0.2335,0.22225,0.17635,0.51623374,0,0.5926714537817281,-0.1394412589971941
0.1285,0.1595,0.1856,0.2048,0.2421,0.2538,0.2686,0.2868,0.295,0.18273887,0,0.5811890773449757,0.046841731724627356
0.1019,0.125,0.1394,0.1779,0.2224,0.2429,0.2502,0.2662,0.2228,0.28439423,0,0.5788307934480681,-0.05792811839323463
0.09711176,0.1373375,0.152675,0.1922875,0.2484,0.2719,0.29266667,0.300925,0.296,0.31434667,0,0.573845322973017,0.005662508461707145
0.0982,0.1242,0.1306,0.1121,0.1525,0.1751,0.2098,0.2056,0.2533,0.23266745,0,0.5722215732377772,0.09393219606996338
0.1144,0.1365,0.1453,0.1685,0.2105,0.23065,0.2385,0.26265,0.24345,0.2428348,0,0.5647541206471938,0.01027077497665735
0.1468,0.1932,0.2248,0.2021,0.2697,0.2906,0.3496,0.3103,0.311,0.21727017,0,0.5545128817771249,-0.05843172873145628
0.0898,0.1094,0.1256,0.1619,0.2106,0.2325,0.2242,0.2801,0.2682,0.28187537,0,0.5542675289134114,0.08935824532900077
0.09634,0.13051428,0.16005,0.19278,0.22936666,0.24424,0.2441,0.2767,0.27965,0.20796733,0,0.5531243167280653,0.06787589498806681
0.1091,0.1279,0.1408,0.1742,0.2334,0.2549,0.2468,0.2832,0.23465,0.27347782,0,0.5429890309071227,-0.025236265448125444
0.0974,0.1114,0.1206,0.1257,0.1555,0.1642,0.178,0.2165,0.1754,0.19223042,0,0.5407518723512487,-0.0073571024335030875
0.0636,0.0838,0.09005,0.1281,0.1862,0.2065,0.2169,0.2124,0.2059,0.4132595,0,0.5399168727235323,-0.02601702932828763
0.06725,0.08835,0.1072,0.1434,0.2231,0.25585,0.2085,0.25845,0.2145,0.32087424,0,0.5392334255574652,0.014184397163120581
0.0713,0.091,0.0986,0.1245,0.165,0.1736,0.1844,0.2189,0.201,0.30318022,0,0.5353127129750591,0.04307213284898807
0.05765,0.0901,0.0983,0.16115,0.2997,0.35315,0.3364,0.1591,0.22605,0.5477341,0,0.5305556811726413,-0.19619521735265352
0.10275,0.1133,0.1202,0.13905,0.1673,0.1803,0.1884,0.26865,0.2205,0.22099805,0,0.5237994447850418,0.07850330154071897
0.072233334,0.1037,0.1148,0.15785,0.1917,0.205725,0.2057,0.20604,0.23555,0.28361934,0,0.518982119446584,0.06764872521246462
0.0618,0.09595,0.1093,0.1352,0.18685,0.2125,0.2227,0.2394,0.2378,0.34156626,0,0.5181927654475991,0.03279044516829534
0.0656,0.0838,0.0918,0.121,0.1863,0.2055,0.2126,0.2393,0.2078,0.39684626,0,0.5178446962631259,-0.011417697431018075
0.1332,0.1756,0.1864,0.2217,0.309,0.3344,0.3488,0.3347,0.3213,0.30343798,0,0.4994644575466924,-0.0410386509476198
0.0974,0.1298,0.1544,0.1802,0.2294,0.2488,0.271,0.2787,0.2763,0.27409494,0,0.4884834328773455,0.009683902795541698
0.0777,0.098,0.1081,0.12705,0.16945,0.18525,0.2022,0.23485,0.2062,0.3032549,0,0.4818923453305307,0.00979431929480902
0.1006,0.125,0.129,0.1628,0.2243,0.2558,0.299,0.3134,0.2557,0.39719626,0,0.4792993967823346,-0.07806021272760051
0.1054,0.1352,0.1561,0.1814,0.23465,0.2576,0.2734,0.27495,0.28215,0.27310827,0,0.4785834554161309,0.01575015750157508
0.1032,0.1284,0.1506,0.1628,0.21,0.2287,0.2558,0.2632,0.2548,0.2588583,0,0.4683268388500606,-0.001958480219349786
0.1047,0.1354,0.1583,0.2046,0.2595,0.2879,0.2811,0.2933,0.3067,0.27947202,0,0.4638334016682692,0.04355222864920034
0.0973,0.1368,0.144625,0.18283333,0.24795,0.26813334,0.2785,0.27193335,0.27235,0.31639588,0,0.4631697783381242,-0.011164563855859205
0.0526,0.0713,0.07915,0.10295,0.15025,0.16575,0.1928,0.1863,0.1937,0.4179077,0,0.4627722474797814,0.0023285899094437567
0.0641,0.08185,0.09565,0.1587,0.2165,0.2369,0.2311,0.26305,0.2338,0.41453707,0,0.4463860023147498,0.005807700580770075
0.0971,0.1224,0.1526,0.1536,0.1953,0.2151,0.2546,0.2507,0.301,0.2504911,0,0.4438221504180615,0.08351331893448524
0.1146,0.1338,0.153,0.1687,0.2002,0.2122,0.221,0.249,0.2368,0.18181819,0,0.4372527392280796,0.03451288772389692
0.0911,0.1112,0.1193,0.1475,0.19035,0.2077,0.2121,0.2912,0.2158,0.28002414,0,0.4364408324561974,0.008646880112175698
0.0754,0.1096,0.118,0.1475,0.2045,0.2254,0.2358,0.275,0.2521,0.33295646,0,0.4323397465302071,0.03340848534535762
0.1016,0.1346,0.1506,0.1788,0.2297,0.2472,0.259,0.2813,0.2736,0.26464844,0,0.4277128610349863,0.027412692452121672
0.088588886,0.12165,0.1352,0.1659,0.21283333,0.22798,0.23977143,0.25323334,0.268475,0.27887842,0,0.4263904840191806,0.05647569428082359
0.0692,0.10075,0.1059,0.15575,0.2377,0.2647,0.2623,0.27815,0.24115,0.4247692,0,0.4155438411405154,-0.042010130102294124
0.107,0.13,0.1388,0.1541,0.2035,0.2136,0.227,0.2704,0.2295,0.24111538,0,0.4152157791578555,0.005476451259583795
0.07135,0.09255,0.1134,0.14135,0.174,0.18645,0.1898,0.18995,0.19915,0.25197887,0,0.4090993587031205,0.024039079573209915
0.0582,0.0773,0.0884,0.1476,0.1989,0.2149,0.206,0.211,0.2543,0.39945653,0,0.3901943356726737,0.10493156636975892
0.0846,0.117,0.1298,0.152,0.214,0.2315,0.2552,0.2709,0.2502,0.32571426,0,0.3662612659510386,-0.009893153937475276
0.1024,0.1288,0.14,0.1755,0.2035,0.2212,0.221,0.2635,0.2603,0.22437674,0,0.3659876346236632,0.08165385414502385
0.08998571,0.121,0.14606667,0.16218,0.2009,0.21724,0.23255,0.238525,0.24845,0.22841924,0,0.36552511668596,0.03305613305613305
0.10175,0.1271,0.1405,0.16245,0.1942,0.21565,0.2232,0.24805,0.2305,0.22738521,0,0.3627481777612128,0.016089927264712367
0.1168,0.1498,0.1649,0.20605,0.2543,0.2776,0.2848,0.3063,0.3274,0.26662216,0,0.3517503507326013,0.06958510290754659
0.099415384,0.12723333,0.14293334,0.169975,0.231575,0.252225,0.27188,0.27686,0.2607,0.31085467,0,0.34620002199923,-0.020992151413872135
0.0941,0.1158,0.1232,0.1415,0.2005,0.2155,0.225,0.2364,0.2249,0.2923607,0,0.3409965821156711,-0.00022227161591468494
0.0901,0.1076,0.1242,0.1223,0.1432,0.1604,0.1628,0.1948,0.2423,0.13449477,0,0.3362532182751051,0.19624784003949639
0.1293,0.1547,0.1722,0.16995,0.22585,0.2453,0.2616,0.2832,0.25285,0.20608574,0,0.3348669490648607,-0.017008455632228553
0.0477,0.06225,0.0697,0.10865,0.14965,0.1691,0.1784,0.21095,0.1459,0.43812975,0,0.3306168112402422,-0.10021584952204748
0.0403,0.0596,0.0562,0.1166,0.2015,0.2383,0.2318,0.255,0.2177,0.6097222,0,0.3198096003074762,-0.03136818687430479
0.09032,0.11168,0.1262,0.157975,0.20934,0.22495,0.21722858,0.23976667,0.2518,0.26505822,0,0.313682868829724,0.07370855737618381
0.0742,0.0886,0.105,0.1252,0.15575,0.1606,0.1601,0.22585,0.1694,0.2078461,0,0.3090187802365417,0.028224582701062224
0.0502,0.0674,0.0665,0.1038,0.1821,0.2042,0.2143,0.22945,0.16955,0.5263533,0,0.2988306417554384,-0.11658199817637092
0.0492,0.0647,0.06965,0.0967,0.18375,0.21395,0.2086,0.2143,0.1711,0.49937105,0,0.2901768577348387,-0.09876218066894918
0.1108,0.1362,0.138,0.1661,0.21,0.2222,0.2302,0.2532,0.2258,0.2504074,0,0.2890860476887957,-0.009649122807017517
0.0724,0.09485,0.1087,0.13815,0.1827,0.1978,0.2005,0.2304,0.22605,0.2968952,0,0.2709924567061377,0.05989919118508965
0.1156,0.1296,0.1346,0.1492,0.1739,0.181,0.1834,0.2113,0.1848,0.15345913,0,0.2612112027012233,0.003802281368821251
0.1498,0.1884,0.2114,0.2228,0.26515,0.2836,0.2996,0.3041,0.3049,0.17260274,0,0.2472516728548565,0.008767576509512038
0.06705,0.101,0.1151,0.21915,0.3085,0.3434,0.367,0.4521,0.305,0.5225057,0,0.245547803576932,-0.09226190476190477
0.112,0.1432,0.1636,0.1843,0.2377,0.2632,0.2776,0.3026,0.2671,0.2583862,0,0.2422633092905374,-0.019276666054709034
0.1059,0.135,0.1607,0.1614,0.2249,0.24855,0.2697,0.279,0.25805,0.2532528,0,0.240707868262857,-0.02207484604452865
0.0543,0.0722,0.0746,0.1098,0.1848,0.2105,0.214,0.2506,0.192,0.48302147,0,0.2394545034078063,-0.054187192118226576
0.0867,0.1066,0.1175,0.15155,0.1764,0.18715,0.1867,0.20425,0.20825,0.22748193,0,0.2313972710117291,0.05456386884415745
0.09245,0.1186,0.1336,0.16355,0.1918,0.20195,0.1978,0.226,0.23165,0.1937236,0,0.2283887911847169,0.07882174874839909
0.149,0.1734,0.1782,0.2002,0.2337,0.2485,0.2644,0.2764,0.24,0.19475824,0,0.204549756366709,-0.04837430610626494
0.0776,0.1012,0.112,0.1493,0.2082,0.22815,0.2142,0.2622,0.2322,0.31330472,0,0.2001007593623607,0.04032258064516126
0.101,0.1319,0.148,0.1676,0.1954,0.209,0.2202,0.2124,0.23045,0.19608907,0,0.1778657062381009,0.022744923998668547
0.1044,0.1206,0.1374,0.18,0.1837,0.1992,0.208,0.2432,0.3121,0.2044007,0,0.173946064938765,0.20015381657373582
0.0656,0.0864,0.0942,0.1207,0.183,0.2075,0.198,0.2299,0.2012,0.35523614,0,0.1725915215006637,0.008016032064128207
0.085,0.1058,0.121,0.1541,0.1881,0.1979,0.1964,0.2394,0.2347,0.23755515,0,0.1633972992466115,0.08884249594061704
0.082,0.1038,0.1014,0.1521,0.2108,0.2201,0.1936,0.317,0.2366,0.31254235,0,0.1556687439079572,0.09995350999535102
0.09193,0.11415,0.14235556,0.16555,0.2064,0.22963333,0.2399,0.2551,0.27635,0.2551812,0,0.1541664393182416,0.07060532687651329
0.0937,0.1156,0.1204,0.1415,0.2043,0.2285,0.2247,0.28915,0.2119,0.30223125,0,0.1534060373526995,-0.02931745304626662
0.1195,0.1481,0.1585,0.20545,0.2598,0.27995,0.2874,0.2822,0.28995,0.28907827,0,0.1515340871582459,0.004416731618602229
0.0452,0.0742,0.0644,0.1183,0.3154,0.35295,0.3748,0.3731,0.2268,0.7067395,3,0.7801328067143771,-0.24601063829787237
0.0411,0.0724,0.0471,0.10565,0.33675,0.3908,0.378,0.3727,0.21095,0.7784051,3,0.7762487532018928,-0.2836403769420155
0.0322,0.0667,0.02965,0.10775,0.4487,0.5372,0.5444,0.5434,0.2142,0.8966989,3,0.767368870153752,-0.4352755075138413
0.0365,0.0708,0.04085,0.10985,0.34885,0.4037,0.428,0.42835,0.22605,0.82574385,3,0.7650529724847646,-0.30876844277960397
0.0548,0.0845,0.08435,0.13205,0.28735,0.32035,0.3414,0.342,0.24015,0.6037581,3,0.7630783992832645,-0.17410368841888055
0.0429,0.07185,0.0624,0.12255,0.29865,0.33545,0.3544,0.374,0.22165,0.7005758,3,0.7565618516228677,-0.23044874576859645
0.041,0.068,0.0628,0.11525,0.2861,0.3243,0.3518,0.3474,0.224,0.6970574,3,0.755022986256991,-0.22195206668982287
0.0432,0.0699,0.06725,0.1145,0.30705,0.36455,0.3844,0.3851,0.2322,0.70220304,3,0.7213774555513369,-0.24683749594550766
0.1416,0.1935,0.2636,0.3118,0.3446,0.36175,0.3834,0.39355,0.41755,0.18516229,3,0.6947888996266693,0.04263686871839685
0.03585,0.06655,0.0357,0.10435,0.3626,0.40635,0.4204,0.3971,0.208,0.8434554,3,0.6916377821795306,-0.33800127307447486
0.0386,0.0694,0.0513,0.11795,0.3463,0.4054,0.4302,0.43445,0.2256,0.7869159,3,0.689272526559649,-0.3119853613906679
0.0978,0.1382,0.1565,0.2331,0.32995,0.36225,0.3846,0.3621,0.3768,0.42154872,3,0.6845401262408491,-0.010244286840031485
0.03315,0.0676,0.02985,0.10975,0.43255,0.51085,0.5186,0.5057,0.21435,0.8911478,3,0.6791118707829155,-0.4151033494781362
0.06105,0.092,0.0948,0.13255,0.2978,0.3402,0.3628,0.3753,0.24515,0.58566433,3,0.6504413268084662,-0.1935192038818982
0.0387,0.0672,0.0492,0.112,0.3261,0.3661,0.3954,0.4026,0.24465,0.77867746,3,0.6500316728629525,-0.2355284743379423
0.0481,0.0748,0.0645,0.1116,0.335,0.3818,0.3896,0.39785,0.2135,0.71592164,3,0.6449405441752706,-0.2919913778809485
0.0408,0.0705,0.05015,0.10905,0.3659,0.42375,0.4432,0.43475,0.22225,0.79669607,3,0.6365964750918695,-0.33203095649560443
0.04515,0.075,0.04495,0.1142,0.38675,0.45505,0.4674,0.46775,0.2113,0.824534,3,0.5974037626631298,-0.3773390304994843
0.04015,0.0672,0.04495,0.10865,0.3387,0.40215,0.4218,0.4226,0.2147,0.8073915,3,0.594378345435029,-0.3253731343283582
0.03635,0.06105,0.045,0.09895,0.37345,0.44005,0.4542,0.42435,0.2069,0.8197115,3,0.5911650287846718,-0.37407351384056875
0.03845,0.0631,0.04965,0.10335,0.3381,0.3898,0.399,0.37755,0.2135,0.77866936,3,0.5896373658914119,-0.3028571428571429
0.0457,0.07385,0.06725,0.1117,0.3148,0.3652,0.39,0.3958,0.2556,0.7058502,3,0.5650858311314247,-0.20817843866171007
0.0398,0.06405,0.0467,0.1047,0.3244,0.38705,0.3976,0.3905,0.2,0.7897817,3,0.563198445013607,-0.33065595716198126
0.09925,0.1296,0.1626,0.17965,0.21275,0.2288,0.2437,0.22765,0.28235,0.19960621,3,0.535363630585807,0.07347210341222316
0.0505,0.07665,0.0689,0.117,0.29035,0.32725,0.346,0.37245,0.2218,0.6678718,3,0.5089598136199299,-0.2187389926030292
0.06495,0.1003,0.09795,0.1585,0.29745,0.33735,0.3678,0.3745,0.2469,0.5793881,3,0.5071771903495946,-0.19668130795510005
0.0434,0.0717,0.058,0.1166,0.3369,0.38695,0.4124,0.4086,0.2374,0.7534014,3,0.470238008713492,-0.26931363496460453
0.03945,0.0651,0.03705,0.1044,0.37665,0.4399,0.471,0.45345,0.21955,0.8541482,3,0.4565239339619805,-0.3641300412714502
0.09255,0.1268,0.1633,0.1692,0.2766,0.3014,0.3076,0.31835,0.2636,0.30643448,3,0.431153174914081,-0.07703081232492995
0.0628,0.09155,0.1143,0.13375,0.26145,0.32385,0.3404,0.34305,0.21495,0.49725094,3,0.4217701826023661,-0.22589358062483114
0.1112,0.1428,0.1897,0.20605,0.21285,0.22275,0.2388,0.2435,0.2957,0.11458575,3,0.3738534828213483,0.10645463049579047
0.03855,0.066,0.0375,0.1024,0.3755,0.43275,0.4476,0.43805,0.2103,0.8453927,3,0.3213092335571693,-0.3606931144550844
0.0344,0.0717,0.0355,0.11315,0.43095,0.5047,0.5246,0.50155,0.21765,0.87323695,3,0.290336223115043,-0.413539912428427
0.0416,0.07375,0.04975,0.11365,0.37005,0.43075,0.43,0.42815,0.2128,0.79260033,3,0.2865728701847522,-0.33789670192906035
0.0368,0.06545,0.04555,0.107,0.3274,0.37775,0.4076,0.4044,0.20865,0.79896283,3,0.2830005707711786,-0.32283975659229214
0.09335,0.1256,0.1589,0.19785,0.2714,0.2965,0.3338,0.295,0.29285,0.35498276,3,0.2796191096235308,-0.06534748264581504
0.04795,0.07615,0.06805,0.11545,0.3206,0.3679,0.3798,0.39265,0.2263,0.69610363,3,0.2334182995699206,-0.2532585381950173
0.03575,0.0695,0.0336,0.1059,0.36395,0.41765,0.43645,0.4622,0.2063,0.8570365,3,0.2308292273967275,-0.35807078957604044
0.0344,0.07025,0.0399,0.11195,0.33785,0.39605,0.4128,0.4151,0.2248,0.8237243,3,0.2123343113774296,-0.29485570890840657
