B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,entropy,lc,random_split
0.0437,0.0494,0.07,0.0786,0.1458,0.2015,0.2261,0.2098,0.2408,0.2287,0.2298,0.1768,0.45492375,3.47333560137284,2,0.7638772273355967
0.0295,0.0424,0.058,0.0771,0.1043,0.1384,0.1531,0.157,0.1723,0.1677,0.2867,0.1999,0.34130713,3.306547061050604,2,0.763876909346503
0.0342,0.047,0.0772,0.0794,0.1276,0.2017,0.221,0.2354,0.2395,0.2114,0.2452,0.1623,0.49555272,3.5773076784568323,2,0.7612553194495253
0.0523,0.0888,0.1164,0.151,0.1846,0.2384,0.2592,0.277,0.287,0.2467,0.2887,0.232,0.29439256,3.4538408369195914,2,0.7603236308811515
0.035,0.0449,0.0566,0.0778,0.0997,0.134,0.1474,0.1578,0.1602,0.1605,0.216,0.158,0.3395586,3.438678242344843,2,0.7582543785807769
0.0383,0.0502,0.0662,0.0862,0.1261,0.1943,0.2153,0.2136,0.2343,0.2549,0.2583,0.1933,0.42494997,3.5773076784568323,2,0.7575922588087876
0.0418,0.0402,0.0572,0.0814,0.106,0.1464,0.1588,0.1546,0.177,0.1877,0.2132,0.1677,0.3101695,3.4819999411298395,2,0.7568212900066954
0.0326,0.0644,0.0856,0.1116,0.1297,0.1636,0.18,0.2078,0.1975,0.1876,0.2602,0.2041,0.30118975,3.5426503194288346,2,0.7564766697012065
0.0317,0.0505,0.068,0.0794,0.1138,0.1614,0.1724,0.196,0.1892,0.17,0.2308,0.1553,0.42338413,3.5513146591858344,2,0.7524541731896731
0.0309,0.0435,0.0702,0.084,0.1262,0.1852,0.2013,0.2156,0.2356,0.2368,0.2538,0.1709,0.43925235,3.4863321110083394,2,0.7499382746382459
0.0474,0.0377,0.0618,0.0715,0.1195,0.2146,0.2345,0.2532,0.2549,0.2632,0.2188,0.1615,0.55959344,3.460339091737341,2,0.7491431011261819
0.0554,0.0693,0.0968,0.0987,0.1528,0.2265,0.2406,0.2654,0.2649,0.2714,0.246,0.1872,0.45784125,3.5773076784568323,2,0.7458772912636483
0.036,0.0551,0.0794,0.0846,0.1303,0.2073,0.2238,0.2496,0.2466,0.2085,0.2908,0.2061,0.49371633,3.5773076784568323,2,0.7424581852643735
0.0451,0.0282,0.0486,0.0332,0.0519,0.084,0.1002,0.1088,0.1133,0.2473,0.1264,0.0785,0.53239435,3.5773076784568323,2,0.7419004089528817
0.0372,0.0486,0.073,0.0858,0.1409,0.2131,0.2409,0.2416,0.2693,0.2555,0.2925,0.1958,0.47587052,3.5036607905223383,2,0.740696003164962
0.0463,0.0733,0.1084,0.1316,0.1598,0.2114,0.2112,0.2642,0.231,0.176,0.1996,0.1578,0.33501765,3.4646712616158406,2,0.7399308156563558
0.0558,0.0356,0.0572,0.072,0.1199,0.1971,0.2227,0.221,0.2285,0.2307,0.2316,0.1541,0.50853246,3.3845261188635973,2,0.7385841762084415
0.0279,0.0397,0.0544,0.0756,0.1009,0.133,0.149,0.1586,0.166,0.1678,0.2359,0.1638,0.35439798,3.4646712616158406,2,0.7375306339081906
0.0346,0.045,0.0637,0.0813,0.11,0.1384,0.153,0.1664,0.17,0.1707,0.2289,0.1708,0.34356079,3.5426503194288346,2,0.7371620640127475
0.0417,0.057,0.08,0.093,0.1283,0.1797,0.1923,0.2116,0.2126,0.1889,0.2291,0.1864,0.3893631,3.4408443272840925,2,0.7370992879451349
0.0381,0.0481,0.065,0.0769,0.1043,0.1241,0.1347,0.1454,0.1477,0.1521,0.1964,0.1508,0.3081422,3.5491485742465843,2,0.735570293387158
0.0368,0.0497,0.072,0.0891,0.1439,0.1949,0.215,0.2148,0.2427,0.2205,0.2742,0.2012,0.4136229,3.4993286206438383,2,0.7331596659099832
0.0305,0.0452,0.0605,0.0774,0.1031,0.1302,0.1437,0.1624,0.1639,0.161,0.2067,0.1554,0.3544621,3.5231555549755864,2,0.7282067068895518
0.0349,0.0522,0.0698,0.091,0.1177,0.1607,0.1763,0.1824,0.2011,0.2043,0.2705,0.1739,0.3343087,3.5318198947325863,2,0.7274163104400734
0.0362,0.0441,0.0576,0.0854,0.1012,0.1308,0.1429,0.147,0.1688,0.1658,0.2472,0.2028,0.26506025,3.456006921858842,2,0.727144989501153
0.0336,0.0416,0.0548,0.0686,0.1005,0.1408,0.1541,0.163,0.1767,0.1755,0.2371,0.1664,0.40759933,3.5773076784568323,2,0.721997291276097
0.0509,0.0531,0.0724,0.088,0.1257,0.1837,0.1968,0.2176,0.2179,0.239,0.2175,0.1631,0.42408377,3.4646712616158406,2,0.7214650176646513
0.0532,0.049,0.0759,0.083,0.1426,0.2321,0.2487,0.2502,0.2832,0.2847,0.2221,0.1606,0.5018007,3.4646712616158406,2,0.7179339965660999
0.03,0.0226,0.0221,0.0246,0.0371,0.0697,0.0751,0.0925,0.0902,0.1607,0.1242,0.0801,0.5798463,3.5773076784568323,2,0.7169065944757573
0.0394,0.0438,0.0596,0.0844,0.1064,0.1576,0.171,0.1718,0.1926,0.1935,0.2371,0.1872,0.34113976,3.4516747519803417,2,0.716591669061817
0.0321,0.0442,0.0585,0.0762,0.1072,0.14,0.1519,0.1656,0.1703,0.1755,0.2312,0.1695,0.36972705,3.5491485742465843,2,0.7160770252462606
0.0357,0.0412,0.0629,0.0568,0.1105,0.1969,0.2206,0.2304,0.2371,0.2235,0.1865,0.1249,0.60445684,3.4430104122233427,2,0.7157995543786297
0.0415,0.0372,0.0562,0.0692,0.1071,0.1873,0.2089,0.2114,0.2208,0.2301,0.2255,0.1634,0.5067712,3.5773076784568323,2,0.7151450358834619
0.0523,0.0441,0.0681,0.085,0.1381,0.2347,0.255,0.2602,0.2788,0.2523,0.2705,0.1854,0.5075319,3.456006921858841,2,0.7148874147891413
0.0322,0.0468,0.0576,0.0691,0.097,0.1325,0.1436,0.1476,0.1621,0.1652,0.22,0.1663,0.36225194,3.5686433386998333,2,0.7142623333822891
0.0462,0.0607,0.0789,0.0922,0.1197,0.1724,0.1819,0.1814,0.1838,0.1951,0.2134,0.165,0.32602337,3.46467126161584,2,0.713472719090636
0.0458,0.0411,0.0589,0.062,0.0963,0.1485,0.1606,0.1678,0.182,0.1868,0.2399,0.1742,0.46040034,3.46467126161584,2,0.7130858254804464
0.0468,0.039,0.0651,0.0796,0.1291,0.1958,0.2087,0.2138,0.2385,0.2423,0.2341,0.1662,0.45739606,3.3693635242888487,2,0.709975960698863
0.0558,0.0486,0.0693,0.0874,0.1227,0.1887,0.2044,0.2336,0.2155,0.2307,0.2265,0.1552,0.45545173,3.557812914003584,2,0.706890212261184
0.0298,0.0349,0.0628,0.07,0.1191,0.1996,0.2175,0.2396,0.2449,0.2448,0.2069,0.1473,0.54780364,3.557812914003584,2,0.7054681307505545
0.0297,0.0429,0.0619,0.0844,0.1225,0.1995,0.2246,0.2448,0.2516,0.2646,0.2364,0.165,0.4872418,3.557812914003584,2,0.7051757515831365
0.0355,0.0504,0.07,0.0969,0.1089,0.1395,0.1472,0.16,0.1684,0.1643,0.2354,0.1841,0.24562085,3.4646712616158406,2,0.7042305284687566
0.0276,0.0338,0.0491,0.063,0.0885,0.129,0.1428,0.1544,0.165,0.1699,0.2282,0.1557,0.42042318,3.404020883316845,2,0.7035937669691387
0.0358,0.0396,0.0632,0.0688,0.1269,0.163,0.1727,0.1606,0.193,0.1694,0.2256,0.1739,0.40017438,3.4646712616158406,2,0.7031620233367953
0.0392,0.048,0.0646,0.0858,0.1112,0.1297,0.1396,0.1582,0.1582,0.1634,0.2113,0.1693,0.2967213,3.5773076784568323,2,0.702903357909173
0.038,0.0482,0.0702,0.09,0.1179,0.1394,0.1557,0.1752,0.1785,0.1748,0.2524,0.1961,0.32126695,3.3606991845318497,2,0.6995776937244939
0.0836,0.057,0.088,0.1048,0.1399,0.2061,0.2248,0.2408,0.2532,0.2429,0.2734,0.2113,0.3935185,3.46467126161584,2,0.6990983963128092
0.0332,0.0439,0.0593,0.086,0.1028,0.1368,0.1464,0.1504,0.1644,0.1616,0.2268,0.1816,0.2724196,3.430013902587843,2,0.6965687313368333
0.0358,0.045,0.0658,0.0758,0.1021,0.15,0.166,0.1874,0.19,0.1935,0.2613,0.1786,0.42401215,3.391024373681346,2,0.694704667448405
0.0312,0.0424,0.0602,0.0778,0.0978,0.1271,0.142,0.1582,0.1594,0.1616,0.2089,0.1553,0.34067798,3.432179987527093,2,0.6939224309126077
0.0427,0.0478,0.0852,0.0838,0.1539,0.2403,0.2613,0.2776,0.2793,0.2301,0.2057,0.1399,0.5362479,3.4646712616158406,2,0.6932545200334088
0.0349,0.0413,0.0618,0.0744,0.1018,0.1448,0.1589,0.1844,0.18,0.179,0.2338,0.1597,0.42503867,3.438678242344843,2,0.6915944333749924
0.0436,0.0508,0.0758,0.0794,0.1206,0.1709,0.188,0.1976,0.2132,0.2157,0.2149,0.149,0.4267148,3.4213495628308443,2,0.6908892256111611
0.0348,0.0522,0.0723,0.085,0.1156,0.1658,0.1841,0.1966,0.2067,0.1914,0.263,0.1781,0.3963068,3.4646712616158406,2,0.6895083027662726
0.0363,0.043,0.0621,0.0756,0.1078,0.1392,0.1535,0.178,0.1779,0.1779,0.1995,0.1557,0.4037855,3.4516747519803426,2,0.6893246603074125
0.0322,0.0468,0.0632,0.0842,0.1131,0.1336,0.1477,0.1542,0.1659,0.1671,0.2604,0.1936,0.29362416,3.5686433386998333,2,0.6885767634805774
0.1243,0.0582,0.0706,0.0807,0.1005,0.1182,0.128,0.1428,0.1459,0.0979,0.1608,0.1361,0.27785236,3.533985979671836,2,0.6882459884157349
0.0312,0.04,0.0506,0.066,0.0935,0.1326,0.1446,0.1426,0.1605,0.1538,0.2142,0.1284,0.36720997,3.4430104122233423,2,0.6855984471855727
0.044,0.0508,0.075,0.085,0.1109,0.1652,0.1769,0.2056,0.2067,0.1865,0.2197,0.1447,0.41500342,3.4646712616158406,2,0.6854533558678465
0.0321,0.0428,0.0626,0.0857,0.1092,0.1596,0.1741,0.1772,0.1934,0.1752,0.2521,0.1821,0.34804112,3.5773076784568323,2,0.683340074797562
0.0464,0.0413,0.0592,0.0716,0.1054,0.1386,0.1431,0.1588,0.1574,0.1521,0.2656,0.198,0.37847224,3.456006921858841,2,0.683200888486816
0.0407,0.0516,0.069,0.0926,0.1097,0.1373,0.1485,0.1612,0.1677,0.1769,0.2291,0.1777,0.27029157,3.538318149550336,2,0.6821126296796447
0.0306,0.0389,0.054,0.0696,0.0885,0.1144,0.1264,0.1462,0.1401,0.1432,0.1919,0.1478,0.3549583,3.4430104122233423,2,0.678960865239788
0.0527,0.0703,0.0907,0.1064,0.1074,0.1224,0.1303,0.1384,0.1359,0.1464,0.132,0.1131,0.13071898,3.4646712616158406,2,0.6781100180698094
0.0321,0.0401,0.0534,0.0678,0.0865,0.124,0.1351,0.1454,0.1504,0.157,0.2489,0.1821,0.3639775,3.3953565435598456,2,0.6752424438391319
0.0336,0.0428,0.0576,0.0737,0.1042,0.1397,0.1543,0.16,0.1811,0.1731,0.2642,0.1772,0.36927682,3.5773076784568323,2,0.6736869915918547
0.042,0.0508,0.0731,0.0874,0.1337,0.1768,0.1966,0.2406,0.2106,0.2029,0.2324,0.1654,0.4670732,3.460339091737341,2,0.6734281855158364
0.0365,0.0401,0.0676,0.0749,0.1149,0.1791,0.2003,0.2014,0.2288,0.2253,0.2141,0.1502,0.45783567,3.4430104122233427,2,0.6715949649678484
0.0271,0.0433,0.0606,0.0756,0.1024,0.1358,0.1497,0.157,0.1668,0.1603,0.2176,0.1576,0.34995702,3.4305024900985224,2,0.6711431218690206
0.0374,0.0438,0.0688,0.0826,0.1203,0.1664,0.1868,0.2076,0.2122,0.1913,0.2323,0.1521,0.43073744,3.566477253760583,2,0.6706129214323331
0.0244,0.0438,0.0695,0.0667,0.1275,0.2125,0.2434,0.2196,0.2532,0.2175,0.1955,0.1115,0.53405523,3.5773076784568323,2,0.6687035667089007
0.0271,0.0832,0.1132,0.1262,0.0939,0.1148,0.1211,0.2086,0.121,0.1804,0.1054,0.0882,0.24611707,3.4603390917373407,2,0.6665407582938366
0.0355,0.0385,0.0626,0.0647,0.1151,0.2241,0.2543,0.2622,0.2693,0.2456,0.1715,0.1209,0.6041603,3.566477253760583,2,0.6618152712007678
0.0435,0.0556,0.0824,0.0993,0.144,0.2226,0.2426,0.2962,0.2678,0.2328,0.3112,0.2279,0.49785084,3.5773076784568323,2,0.6599002547517068
0.0329,0.0436,0.0674,0.0725,0.1148,0.1459,0.1662,0.1898,0.1973,0.2361,0.1996,0.1305,0.44719785,3.566477253760583,2,0.6550525073723256
0.0393,0.0524,0.072,0.0861,0.1264,0.1645,0.1757,0.1948,0.1864,0.1871,0.2213,0.1671,0.3869705,3.559978998942834,2,0.6522332351420572
0.141,0.0553,0.08,0.0868,0.1506,0.2125,0.2302,0.2484,0.2486,0.286,0.2904,0.2329,0.48210025,3.490664280886838,2,0.649425868557863
0.0356,0.0445,0.0714,0.0897,0.1234,0.1751,0.1909,0.232,0.2226,0.2264,0.2318,0.1666,0.44233757,3.460339091737341,2,0.647076236385594
0.0408,0.0453,0.0694,0.0832,0.1214,0.1598,0.1745,0.191,0.1988,0.2071,0.2541,0.1818,0.39314368,3.460339091737341,2,0.6434967068130568
0.035,0.0488,0.0622,0.0848,0.1095,0.1476,0.1653,0.17,0.1834,0.1819,0.2264,0.1705,0.3343799,3.5773076784568323,2,0.6407365390118419
0.0335,0.0372,0.0512,0.0683,0.1,0.1507,0.1625,0.1592,0.1712,0.1792,0.2168,0.1657,0.39956042,3.46467126161584,2,0.6398683614733963
0.0363,0.0441,0.0646,0.0828,0.123,0.178,0.2027,0.193,0.2371,0.2331,0.2511,0.1829,0.3995649,3.46467126161584,2,0.6395115442904893
0.0567,0.0404,0.0616,0.0846,0.1221,0.1692,0.1844,0.2096,0.2091,0.2227,0.2792,0.1899,0.42488104,3.4646712616158406,2,0.6358450188193231
0.035,0.0329,0.0535,0.0594,0.1,0.1497,0.1613,0.172,0.1791,0.186,0.2285,0.1567,0.4866033,3.421349562830844,2,0.6304052636147066
0.0319,0.0468,0.065,0.078,0.1118,0.156,0.1695,0.1724,0.1925,0.176,0.2618,0.1923,0.3769968,3.3477026748963503,2,0.6293894525413342
0.0326,0.0475,0.0664,0.0812,0.1109,0.1444,0.1569,0.173,0.182,0.1738,0.233,0.1677,0.36113292,3.4646712616158406,2,0.627634132097446
0.0288,0.0377,0.0571,0.0697,0.0996,0.1498,0.1679,0.1806,0.1876,0.1933,0.2406,0.165,0.4430683,3.557812914003584,2,0.6266585832099372
0.0398,0.0408,0.0592,0.0836,0.1222,0.1754,0.1938,0.1898,0.2223,0.2267,0.272,0.1923,0.38844183,3.46467126161584,2,0.626424513037934
0.0314,0.0414,0.0556,0.0766,0.1035,0.1225,0.136,0.1422,0.1544,0.1572,0.2359,0.1703,0.29981717,3.559978998942833,2,0.6233324966691658
0.035,0.0438,0.0601,0.0776,0.1089,0.1414,0.1538,0.1718,0.1675,0.1761,0.2362,0.1731,0.3777065,3.5773076784568323,2,0.6205337521761991
0.0489,0.0652,0.0964,0.117,0.1525,0.2149,0.2373,0.261,0.2722,0.263,0.3092,0.21,0.3809524,3.447342582101842,2,0.6156899722377678
0.0381,0.0418,0.0636,0.0853,0.1156,0.138,0.1484,0.1584,0.1645,0.1675,0.199,0.1525,0.29995897,3.378027864045847,2,0.6132844440860308
0.0306,0.0384,0.0554,0.0836,0.1077,0.1395,0.1491,0.1576,0.1671,0.1675,0.2113,0.1566,0.30679935,3.5686433386998333,2,0.6116168869820772
0.0429,0.0293,0.0549,0.0578,0.1214,0.1983,0.2287,0.254,0.2572,0.2919,0.2217,0.1399,0.6292495,3.456006921858841,2,0.6099814646247107
0.0301,0.0368,0.0666,0.0749,0.1293,0.2257,0.2476,0.252,0.281,0.2585,0.2039,0.138,0.5417559,3.4603390917373416,2,0.6098453453974161
0.0322,0.0362,0.0506,0.052,0.0884,0.1339,0.1494,0.148,0.1669,0.1667,0.2255,0.1615,0.48,3.3953565435598465,2,0.609639004782398
0.0404,0.0654,0.0914,0.095,0.1373,0.2037,0.2253,0.2532,0.2517,0.2472,0.2157,0.1507,0.45433658,3.456006921858841,2,0.6027855117163246
0.037,0.0469,0.0687,0.0764,0.1356,0.2037,0.2272,0.2192,0.2517,0.2404,0.2266,0.1752,0.48308527,3.4690034314943405,2,0.6016715554484062
0.0338,0.0274,0.035,0.0453,0.0703,0.1023,0.1248,0.123,0.1474,0.1652,0.1894,0.1364,0.46167558,3.4473425821018417,2,0.5998712649508714
0.044,0.0439,0.059,0.0805,0.1097,0.1612,0.1739,0.1804,0.1999,0.196,0.244,0.1865,0.38290533,3.566477253760583,2,0.5957939892843426
0.0301,0.0566,0.0795,0.0922,0.1359,0.1839,0.2021,0.2254,0.2251,0.1637,0.2114,0.1554,0.41939545,3.4430104122233427,2,0.5932082823526137
0.034,0.0363,0.0567,0.0735,0.1232,0.2011,0.2227,0.2194,0.2495,0.23,0.2339,0.1551,0.49812225,3.4646712616158406,2,0.5927604712611789
0.038,0.0422,0.0677,0.0811,0.123,0.1877,0.2084,0.2272,0.2376,0.2344,0.265,0.1866,0.47388905,3.566477253760583,2,0.5881502669244525
0.0277,0.0544,0.0774,0.092,0.1167,0.1727,0.1915,0.2106,0.2037,0.1907,0.2239,0.1463,0.39193657,3.4646712616158406,2,0.5868495024733988
0.035,0.0429,0.0694,0.0778,0.1161,0.1905,0.2114,0.2274,0.24,0.2279,0.2132,0.1464,0.4901704,3.5686433386998333,2,0.585967717834208
0.0469,0.0809,0.1172,0.1212,0.1746,0.2746,0.2864,0.354,0.3167,0.239,0.2917,0.2283,0.48989898,3.4646712616158406,2,0.5848494419920698
0.0502,0.0394,0.0636,0.0758,0.1322,0.2287,0.2627,0.2864,0.2798,0.2842,0.2653,0.1765,0.5814467,3.5773076784568323,2,0.5843533915402035
0.0312,0.0417,0.0545,0.0705,0.1056,0.1268,0.137,0.1508,0.1543,0.1558,0.1718,0.1332,0.36285585,3.538318149550336,2,0.5835066132420782
0.0308,0.048,0.0673,0.0869,0.1262,0.1828,0.2028,0.1876,0.2308,0.1919,0.2442,0.1734,0.3668488,3.447342582101842,2,0.5828450224879521
0.0342,0.0434,0.0568,0.0804,0.1045,0.1439,0.1538,0.1584,0.1715,0.1694,0.2061,0.1531,0.3266332,3.4473425821018417,2,0.581820403718844
0.0334,0.0412,0.0524,0.07,0.101,0.1492,0.1613,0.1796,0.1867,0.187,0.2303,0.1744,0.43910256,3.4646712616158406,2,0.5775644790119001
0.0348,0.04,0.0566,0.0749,0.1115,0.1601,0.1739,0.2,0.2003,0.2381,0.2522,0.1695,0.45507458,3.559978998942833,2,0.5759870251841963
0.0399,0.0526,0.0788,0.0868,0.1322,0.1916,0.2101,0.2342,0.2386,0.2421,0.2664,0.1825,0.45919,3.5686433386998333,2,0.5742032438452516
0.0358,0.0494,0.0687,0.0916,0.1108,0.1486,0.1624,0.1698,0.1794,0.1741,0.238,0.175,0.29915836,3.559978998942833,2,0.5738905666823575
0.033,0.0414,0.0588,0.0794,0.1067,0.147,0.1666,0.1694,0.175,0.1747,0.2166,0.1565,0.36173633,3.566477253760583,2,0.573502112170213
0.0487,0.0609,0.0847,0.1056,0.1324,0.1821,0.198,0.2046,0.2243,0.2238,0.2515,0.184,0.31914896,3.5686433386998333,2,0.5733133140690302
0.0343,0.042,0.0589,0.0767,0.1044,0.1375,0.1478,0.1522,0.1525,0.167,0.213,0.1686,0.32983834,3.5513146591858344,2,0.5714716775397416
0.0351,0.0434,0.0524,0.0658,0.0972,0.1615,0.1695,0.1832,0.1853,0.1997,0.2465,0.1865,0.4714859,3.460339091737341,2,0.57139099785821
0.0388,0.0465,0.0609,0.0768,0.1047,0.1453,0.159,0.1614,0.1771,0.1824,0.2496,0.1792,0.35516372,3.436469810426286,2,0.5713287526453742
0.0364,0.039,0.05,0.0662,0.0894,0.1259,0.1411,0.1452,0.1608,0.187,0.2313,0.1463,0.37369913,3.5686433386998333,2,0.5677597305220896
0.0443,0.0544,0.0838,0.0958,0.142,0.2119,0.2377,0.2674,0.2619,0.2571,0.2768,0.1873,0.47246698,3.4646712616158406,2,0.5677233992120315
0.0327,0.0422,0.0586,0.0736,0.1024,0.1424,0.1589,0.1644,0.1794,0.181,0.2632,0.1931,0.38151258,3.5686433386998333,2,0.5674463289237889
0.0517,0.0995,0.1254,0.144,0.219,0.3124,0.3431,0.3728,0.3738,0.2601,0.4227,0.289,0.44272447,3.5773076784568323,2,0.5632356256845787
0.0302,0.0442,0.0632,0.0822,0.1119,0.1575,0.1766,0.186,0.1969,0.1735,0.2991,0.1981,0.38702464,3.436512157405593,2,0.5592365486144646
0.0312,0.0441,0.061,0.083,0.1032,0.1376,0.1484,0.1524,0.1685,0.1645,0.2337,0.1788,0.29481736,3.5448164043680856,2,0.5564839826704789
0.0342,0.0438,0.0596,0.0764,0.1065,0.1574,0.1708,0.1788,0.1907,0.1834,0.211,0.1529,0.40125394,3.432179987527093,2,0.5560719945444302
0.0425,0.0496,0.0759,0.0808,0.1318,0.1928,0.2069,0.2212,0.2206,0.2188,0.2335,0.1695,0.46490067,3.4646712616158406,2,0.5550056145929493
0.0402,0.0453,0.0601,0.0728,0.106,0.1465,0.1616,0.177,0.172,0.1621,0.2371,0.1867,0.4171337,3.5686433386998333,2,0.5539582537159161
0.0292,0.011,0.0147,0.0191,0.0365,0.0617,0.0739,0.0794,0.0871,0.1669,0.0876,0.0578,0.61218274,3.4646712616158406,2,0.5536028610839545
0.0323,0.043,0.0621,0.0802,0.1009,0.1407,0.1529,0.1574,0.1734,0.1772,0.224,0.1709,0.3249158,3.3845261188635978,2,0.5530820711434385
0.0333,0.0432,0.0592,0.0812,0.1094,0.1403,0.152,0.1584,0.1695,0.1688,0.2178,0.1654,0.32220364,3.559978998942833,2,0.5526607791587189
0.0453,0.045,0.062,0.082,0.1244,0.1732,0.1873,0.1964,0.2139,0.2205,0.2238,0.1623,0.41091955,3.456006921858841,2,0.5496141571081418
0.0356,0.0423,0.0632,0.0756,0.1117,0.1539,0.1737,0.191,0.187,0.1969,0.2325,0.1562,0.43285823,3.5166573001578367,2,0.5437504051651088
0.0476,0.0792,0.1088,0.1332,0.1398,0.1934,0.2059,0.2344,0.2232,0.2142,0.2238,0.1803,0.27529922,3.3953565435598465,2,0.5435005961579238
0.0339,0.0407,0.0646,0.08,0.1157,0.1998,0.2201,0.2342,0.2408,0.2371,0.2575,0.1939,0.49077022,3.4646712616158406,2,0.5433763109504903
0.0338,0.0418,0.0576,0.0746,0.1036,0.1465,0.1557,0.1622,0.1785,0.1808,0.1919,0.1446,0.3699324,3.4538408369195914,2,0.5427960217689455
0.0391,0.0538,0.0724,0.1022,0.1221,0.1531,0.1654,0.166,0.1835,0.18,0.2463,0.1943,0.23788215,3.399688713438346,2,0.5380732026536876
0.0304,0.0426,0.061,0.0739,0.1077,0.1591,0.1735,0.1788,0.1892,0.1984,0.2583,0.1798,0.41511676,3.456006921858841,2,0.531703419896481
0.0388,0.0492,0.0688,0.0844,0.118,0.1833,0.2037,0.2298,0.2382,0.2274,0.2418,0.1707,0.4627626,3.456006921858841,2,0.5313286963825714
0.0287,0.04,0.0528,0.0739,0.0993,0.1243,0.1413,0.1472,0.1602,0.1696,0.2596,0.1514,0.33152422,3.5773076784568323,2,0.5278864725468386
0.0482,0.0615,0.089,0.0841,0.1461,0.2331,0.2571,0.2684,0.2715,0.2532,0.2338,0.1675,0.5228369,3.4646712616158406,2,0.5219963780490048
0.0287,0.0388,0.0558,0.0641,0.0968,0.1439,0.1573,0.16,0.1707,0.1706,0.2395,0.177,0.42793396,3.4408443272840925,2,0.5219720096842141
0.0289,0.0409,0.0602,0.075,0.1028,0.1293,0.1428,0.1498,0.1642,0.1668,0.2716,0.1924,0.33274022,3.4213495628308443,2,0.5219249470399772
0.03,0.0447,0.059,0.0796,0.0953,0.1256,0.1387,0.1576,0.1504,0.141,0.1656,0.1292,0.32883644,3.432179987527093,2,0.5182483150423325
0.0462,0.0771,0.1024,0.1136,0.1432,0.1788,0.1962,0.22,0.2088,0.207,0.2401,0.1855,0.31894484,3.5773076784568323,2,0.51747903854007
0.0674,0.0625,0.0822,0.0966,0.1214,0.1654,0.178,0.1976,0.1932,0.1693,0.2289,0.1847,0.3433039,3.5513146591858344,2,0.5159756268724929
0.0463,0.0932,0.1186,0.15,0.1761,0.2131,0.2269,0.2438,0.2424,0.2085,0.2914,0.2436,0.23819196,3.5773076784568323,2,0.5040913081420147
0.0356,0.0388,0.0618,0.0802,0.1194,0.1809,0.2016,0.2146,0.2277,0.2451,0.2348,0.1609,0.45590228,3.4538408369195914,2,0.5029325244377858
0.0354,0.0517,0.0694,0.0862,0.111,0.1454,0.155,0.1638,0.1716,0.1814,0.2126,0.163,0.3104,3.445176497162592,2,0.5010357495502027
0.0362,0.0341,0.0512,0.0712,0.101,0.1393,0.1529,0.1782,0.1771,0.1916,0.2318,0.1563,0.4290297,3.4646712616158406,2,0.5008398274029895
0.0276,0.0312,0.0498,0.059,0.0953,0.1263,0.1465,0.1412,0.165,0.1677,0.2436,0.1723,0.41058943,3.451674751980342,2,0.4997494737357972
0.0325,0.0357,0.0636,0.065,0.1117,0.2111,0.2292,0.2438,0.2567,0.2557,0.2079,0.1504,0.57901555,3.5686433386998333,2,0.4922403935105448
0.0356,0.0472,0.0643,0.0806,0.1083,0.1524,0.1636,0.1762,0.1881,0.1841,0.239,0.1616,0.37227413,3.4646712616158406,2,0.4895413307888649
0.0331,0.0407,0.0566,0.0808,0.0992,0.1299,0.136,0.1546,0.1539,0.1632,0.2087,0.167,0.31350893,3.4256817327093434,2,0.4872170281438837
0.0382,0.0469,0.0648,0.0862,0.116,0.1502,0.1533,0.166,0.1726,0.1734,0.2495,0.196,0.31641552,3.453840836919592,2,0.4820244030854909
0.0366,0.0599,0.086,0.1052,0.1258,0.1435,0.1534,0.175,0.1665,0.1541,0.2175,0.1688,0.24910778,3.546982489307335,2,0.4786750952528954
0.0377,0.0472,0.0734,0.076,0.1148,0.18,0.1961,0.2182,0.2201,0.2204,0.2388,0.1688,0.48334467,3.4148513080130942,2,0.4785834200185884
0.0389,0.0369,0.0538,0.0642,0.0898,0.1382,0.158,0.171,0.1823,0.1985,0.2063,0.1528,0.45408165,3.456006921858841,2,0.4698988562508314
0.0194,0.0203,0.0406,0.0454,0.1022,0.1572,0.1486,0.1708,0.1583,0.1208,0.1634,0.1278,0.5800185,3.460339091737341,2,0.4693566535257393
0.0377,0.0439,0.0654,0.0885,0.1112,0.1369,0.1475,0.1648,0.1583,0.1695,0.2026,0.1673,0.30122384,3.391024373681346,2,0.4674550575496808
0.0376,0.0418,0.0572,0.0678,0.1048,0.1523,0.1647,0.1734,0.1845,0.1897,0.2587,0.1865,0.43781096,3.460339091737341,2,0.4618270806336318
0.0351,0.0518,0.0762,0.08,0.1181,0.1829,0.1977,0.2208,0.2171,0.2313,0.2307,0.1555,0.4680851,3.4646712616158406,2,0.4587893269313893
0.0276,0.0407,0.0584,0.0633,0.0948,0.1696,0.1951,0.1932,0.2076,0.2243,0.1653,0.1135,0.5064328,3.5773076784568323,2,0.4581674904260029
0.0302,0.0303,0.0487,0.0558,0.0842,0.1378,0.1503,0.162,0.1707,0.1778,0.2221,0.1478,0.4876033,3.559978998942833,2,0.4578395821458513
0.033,0.0349,0.0497,0.0682,0.0959,0.1179,0.1365,0.1412,0.1494,0.1835,0.1988,0.1492,0.3486151,3.4646712616158406,2,0.4529894448360863
0.0335,0.0408,0.0588,0.0768,0.1015,0.1479,0.1592,0.1644,0.1781,0.1723,0.2415,0.148,0.36318403,3.5686433386998333,3,0.433605981091355
